# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
41 0 143.643644 0.000000 0.62607427186587861 0.049430353206117369
41 1 143.643644 22.500000 0.62607427186587861 0.049430353206117369
41 2 143.643644 45.000000 0.62607427186587861 0.049430353206117369
41 3 143.643644 67.500000 0.62607427186587861 0.049430353206117369
42 0 147.147147 0.000000 0.62756173219426226 0.049800058542137239
42 1 147.147147 22.500000 0.62756173219426226 0.049800058542137239
42 2 147.147147 45.000000 0.62756173219426226 0.049800058542137239
42 3 147.147147 67.500000 0.62756173219426226 0.049800058542137239
43 0 150.650651 0.000000 0.62866626983439322 0.050261950518535034
43 1 150.650651 22.500000 0.62866626983439322 0.050261950518535034
43 2 150.650651 45.000000 0.62866626983439322 0.050261950518535034
43 3 150.650651 67.500000 0.62866626983439322 0.050261950518535034
44 0 154.154154 0.000000 0.62919618104263197 0.050736711896293897
44 1 154.154154 22.500000 0.62919618104263197 0.050736711896293897
44 2 154.154154 45.000000 0.62919618104263197 0.050736711896293897
44 3 154.154154 67.500000 0.62919618104263197 0.050736711896293897
45 0 157.657658 0.000000 0.62905851534835444 0.051142682319524492
45 1 157.657658 22.500000 0.62905851534835444 0.051142682319524492
45 2 157.657658 45.000000 0.62905851534835444 0.051142682319524492
45 3 157.657658 67.500000 0.62905851534835444 0.051142682319524492
46 0 161.161161 0.000000 0.62827573554604399 0.051409900369995327
46 1 161.161161 22.500000 0.62827573554604399 0.051409900369995327
46 2 161.161161 45.000000 0.62827573554604399 0.051409900369995327
46 3 161.161161 67.500000 0.62827573554604399 0.051409900369995327
47 0 164.664665 0.000000 0.62698214294826926 0.051492156800792964
47 1 164.664665 22.500000 0.62698214294826926 0.051492156800792964
47 2 164.664665 45.000000 0.62698214294826926 0.051492156800792964
47 3 164.664665 67.500000 0.62698214294826926 0.051492156800792964
48 0 168.168168 0.000000 0.62540058041444191 0.051374982941451298
48 1 168.168168 22.500000 0.62540058041444191 0.051374982941451298
48 2 168.168168 45.000000 0.62540058041444191 0.051374982941451298
48 3 168.168168 67.500000 0.62540058041444191 0.051374982941451298
49 0 171.671672 0.000000 0.62380362472557116 0.051078193704662947
49 1 171.671672 22.500000 0.62380362472557116 0.051078193704662947
49 2 171.671672 45.000000 0.62380362472557116 0.051078193704662947
49 3 171.671672 67.500000 0.62380362472557116 0.051078193704662947
50 0 175.175175 0.000000 0.62246630696229621 0.050652538581462209
50 1 175.175175 22.500000 0.62246630696229621 0.050652538581462209
50 2 175.175175 45.000000 0.62246630696229621 0.050652538581462209
50 3 175.175175 67.500000 0.62246630696229621 0.050652538581462209
51 0 178.678679 0.000000 0.6216187672335598 0.050171026344954489
