# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
53 0 185.685686 0.000000 0.62102281515551516 0.069021879073633566
53 1 185.685686 22.500000 0.62102281515551516 0.069021879073633566
53 2 185.685686 45.000000 0.62102281515551516 0.069021879073633566
53 3 185.685686 67.500000 0.62102281515551516 0.069021879073633566
54 0 189.189189 0.000000 0.62169174273346028 0.06833051013060322
54 1 189.189189 22.500000 0.62169174273346028 0.06833051013060322
54 2 189.189189 45.000000 0.62169174273346028 0.06833051013060322
54 3 189.189189 67.500000 0.62169174273346028 0.06833051013060322
55 0 192.692693 0.000000 0.62298695207685373 0.067860832298066109
55 1 192.692693 22.500000 0.62298695207685373 0.067860832298066109
55 2 192.692693 45.000000 0.62298695207685373 0.067860832298066109
55 3 192.692693 67.500000 0.62298695207685373 0.067860832298066109
56 0 196.196196 0.000000 0.62468741045954357 0.067694061165588376
56 1 196.196196 22.500000 0.62468741045954357 0.067694061165588376
56 2 196.196196 45.000000 0.62468741045954357 0.067694061165588376
56 3 196.196196 67.500000 0.62468741045954357 0.067694061165588376
57 0 199.699700 0.000000 0.62650162102721918 0.067859425307381011
57 1 199.699700 22.500000 0.62650162102721918 0.067859425307381011
57 2 199.699700 45.000000 0.62650162102721918 0.067859425307381011
57 3 199.699700 67.500000 0.62650162102721918 0.067859425307381011
58 0 203.203203 0.000000 0.6281173221961921 0.068329046926729933
58 1 203.203203 22.500000 0.6281173221961921 0.068329046926729933
58 2 203.203203 45.000000 0.6281173221961921 0.068329046926729933
58 3 203.203203 67.500000 0.6281173221961921 0.068329046926729933
59 0 206.706707 0.000000 0.6292552455103213 0.069022638480153747
59 1 206.706707 22.500000 0.6292552455103213 0.069022638480153747
59 2 206.706707 45.000000 0.6292552455103213 0.069022638480153747
59 3 206.706707 67.500000 0.6292552455103213 0.069022638480153747
60 0 210.210210 0.000000 0.62971766376708571 0.069821224563460946
60 1 210.210210 22.500000 0.62971766376708571 0.069821224563460946
60 2 210.210210 45.000000 0.62971766376708571 0.069821224563460946
60 3 210.210210 67.500000 0.62971766376708571 0.069821224563460946
61 0 213.713714 0.000000 0.62942310159158654 0.070587544580595796
61 1 213.713714 22.500000 0.62942310159158654 0.070587544580595796
61 2 213.713714 45.000000 0.62942310159158654 0.070587544580595796
61 3 213.713714 67.500000 0.62942310159158654 0.070587544580595796
62 0 217.217217 0.000000 0.62842087793637769 0.071189638403988897
62 1 217.217217 22.500000 0.62842087793637769 0.071189638403988897
62 2 217.217217 45.000000 0.62842087793637769 0.071189638403988897
62 3 217.217217 67.500000 0.62842087793637769 0.071189638403988897
63 0 220.720721 0.000000 0.62688275692262785 0.07152356340853433
63 1 220.720721 22.500000 0.62688275692262785 0.07152356340853433
63 2 220.720721 45.000000 0.62688275692262785 0.07152356340853433
63 3 220.720721 67.500000 0.62688275692262785 0.07152356340853433
64 0 224.224224 0.000000 0.62507318465370509 0.071531333239725298
64 1 224.224224 22.500000 0.62507318465370509 0.071531333239725298
64 2 224.224224 45.000000 0.62507318465370509 0.071531333239725298
